,gasrig_count,gas_price,gaswell_count,gasimports_amount,gasconsumption_amount
2001-05-30,3.4193548387095234,-0.1924999999999999,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-05-31,3.4193548387095234,-0.1299999999999999,16.9032258064517,-0.2880000000000109,-5.032516129032047
2001-06-01,3.4193548387097508,0.040000000000000036,16.9032258064517,-0.2880000000000109,-5.032516129032274
2001-06-02,1.976344086021527,0.06333333333333346,6.9849462365591535,1.4279000000000224,2.6068419354837715
2001-06-03,0.533333333333303,0.18666666666666654,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-04,0.533333333333303,0.18666666666666654,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-05,0.533333333333303,0.043333333333333446,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-06,0.533333333333303,-0.2200000000000002,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-07,0.533333333333303,-0.25,-2.933333333333394,3.143799999999999,10.246199999999817
2001-06-08,0.533333333333303,-0.13999999999999968,-2.933333333333394,3.143799999999999,10.246199999999817
2001-06-09,0.5333333333335304,0.036666666666666625,-2.933333333332939,3.143799999999999,10.246200000000044
2001-06-10,0.5333333333335304,0.19333333333333336,-2.933333333332939,3.143799999999999,10.246200000000044
2001-06-11,0.533333333333303,0.19333333333333336,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-12,0.533333333333303,0.23666666666666636,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-13,0.533333333333303,0.21999999999999975,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-14,0.533333333333303,-0.1299999999999999,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-15,0.533333333333303,-0.27,-2.933333333333394,3.1438000000000557,10.246200000000044
2001-06-16,0.533333333333303,-0.043333333333333446,-2.933333333333394,3.143799999999999,10.246199999999817
2001-06-17,0.533333333333303,0.03333333333333366,-2.933333333333394,3.143799999999999,10.246199999999817
2001-06-18,0.533333333333303,0.03333333333333366,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-19,0.533333333333303,0.06666666666666643,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-20,0.533333333333303,-0.08000000000000007,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-21,0.533333333333303,-0.27,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-22,0.533333333333303,-0.1499999999999999,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-23,0.533333333333303,-0.04999999999999982,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-24,0.5333333333335304,-0.08000000000000007,-2.933333333332939,3.143799999999999,10.246200000000044
2001-06-25,0.5333333333335304,-0.08000000000000007,-2.933333333332939,3.143799999999999,10.246200000000044
2001-06-26,0.533333333333303,-0.14000000000000012,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-27,0.533333333333303,-0.16999999999999993,-2.933333333333394,3.143799999999999,10.246199999999817
2001-06-28,0.533333333333303,-0.2599999999999998,-2.933333333333394,3.1438000000000557,10.246199999999817
2001-06-29,0.533333333333303,-0.48,-2.933333333333394,3.143799999999999,10.246200000000044
2001-06-30,0.533333333333303,-0.2866666666666666,-2.933333333333394,3.143799999999942,10.246200000000044
2001-07-01,0.533333333333303,0.0066666666666663765,-2.933333333333394,3.143799999999999,10.246200000000044
2001-07-02,-0.5720430107526226,0.0066666666666663765,4.920430107526954,1.2095451612903503,7.416874193548438
2001-07-03,-1.6774193548387757,0.08333333333333348,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-04,-1.6774193548387757,0.125,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-05,-1.6774193548385483,0.08999999999999986,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-06,-1.6774193548387757,-0.054999999999999716,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-07,-1.6774193548387757,-0.06333333333333302,12.774193548387302,-0.7247096774193551,4.587548387096604
2001-07-08,-1.6774193548385483,0.07333333333333325,12.774193548386847,-0.7247096774193551,4.587548387096604
2001-07-09,-1.6774193548387757,0.07333333333333325,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-10,-1.6774193548387757,0.13666666666666671,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-11,-1.6774193548387757,0.10999999999999988,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-12,-1.6774193548387757,0.08999999999999986,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-13,-1.6774193548385483,-0.06000000000000005,12.774193548386847,-0.7247096774193551,4.587548387096831
2001-07-14,-1.6774193548387757,-0.16333333333333355,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-15,-1.6774193548387757,-0.04666666666666641,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-16,-1.6774193548385483,-0.04666666666666641,12.774193548387302,-0.7247096774193551,4.587548387096831
2001-07-17,-1.6774193548387757,0.036666666666666625,12.774193548386847,-0.7247096774193551,4.587548387096604
2001-07-18,-1.6774193548387757,0.06999999999999984,12.774193548386847,-0.7247096774193551,4.587548387096604
2001-07-19,-1.6774193548385483,-0.13000000000000034,12.774193548387302,-0.7247096774193551,4.587548387096831
