,oilrig_count,oil_price,oilconsumption,oilproduction,oilstorage
2015-12-06,-1.741935483870975,-1.5733333333333306,4.857142857141298,3.428571428570649,1371.714285714319
2015-12-07,-1.741935483870975,-1.5733333333333306,4.857142857141298,3.428571428570649,1371.714285714319
2015-12-08,-1.741935483870975,-0.9666666666666686,4.857142857144936,3.428571428572468,1371.714285714319
2015-12-09,-1.741935483870975,-0.480000000000004,4.857142857144936,3.428571428572468,1371.714285714319
2015-12-10,-1.741935483870975,-0.7000000000000028,4.857142857141298,3.428571428570649,1371.714285714319
2015-12-11,-1.741935483870975,-1.509999999999998,4.857142857141298,3.428571428570649,1371.714285714319
2015-12-12,-1.741935483870975,-0.8900000000000006,-69.28571428571377,2.142857142856883,-153.71428571431898
2015-12-13,-1.741935483870975,0.44000000000000483,-143.42857142857247,0.857142857143117,-1679.142857142957
2015-12-14,-1.741935483870975,0.44000000000000483,-143.42857142857247,0.857142857143117,-1679.142857142957
2015-12-15,-1.741935483870975,1.2299999999999969,-143.42857142856883,0.857142857143117,-1679.142857142724
2015-12-16,-1.741935483870975,-0.7600000000000051,-143.42857142856883,0.857142857143117,-1679.142857142724
2015-12-17,-1.7419354838708614,-2.3400000000000034,-143.42857142857247,0.857142857143117,-1679.142857142957
2015-12-18,-1.7419354838708614,-0.8299999999999983,-143.42857142857247,0.857142857143117,-1679.142857142957
2015-12-19,-1.741935483870975,-0.3166666666666629,33.142857142855064,3.714285714284415,-464.4285714284051
2015-12-20,-1.741935483870975,-0.11333333333333684,209.71428571428623,6.571428571429351,750.285714285681
2015-12-21,-1.741935483870975,-0.11333333333333684,209.71428571428623,6.571428571429351,750.285714285681
2015-12-22,-1.741935483870975,1.5133333333333354,209.71428571428623,6.571428571427532,750.285714285681
2015-12-23,-1.741935483870975,2.210000000000001,209.71428571428623,6.571428571427532,750.285714285681
2015-12-24,-1.741935483870975,1.5,209.71428571428623,6.571428571429351,750.285714285681
2015-12-25,-1.741935483870975,0.8400000000000034,209.71428571428623,6.571428571429351,750.285714285681
2015-12-26,-1.741935483870975,-0.43333333333333,-211.71428571428623,5.714285714284415,-217.71428571408615
2015-12-27,-1.741935483870975,-0.826666666666668,-633.1428571428587,4.857142857143117,-1185.714285714319
2015-12-28,-1.741935483870975,-0.826666666666668,-633.1428571428587,4.857142857143117,-1185.714285714319
2015-12-29,-1.741935483870975,1.1066666666666691,-633.1428571428551,4.857142857143117,-1185.714285714319
2015-12-30,-1.741935483870975,0.23000000000000398,-633.1428571428551,4.857142857143117,-1185.714285714319
2015-12-31,-1.741935483870975,-0.75,-633.1428571428587,4.857142857143117,-1185.714285714319
2016-01-01,-1.741935483870975,0.5399999999999991,-633.1428571428587,4.857142857143117,-1185.714285714319
2016-01-02,-3.4516129032257936,-0.10666666666666913,-279.8571428571413,3.571428571427532,-559.571428571362
